window_id	chrom	start	end	split	h3k27ac_npz_path	h3k27ac_known_frac	h3k27ac_methylated_frac_known	h3k27ac_n_reads_used	h3k27me3_npz_path	h3k27me3_known_frac	h3k27me3_methylated_frac_known	h3k27me3_n_reads_used	h3k4me3_npz_path	h3k4me3_known_frac	h3k4me3_methylated_frac_known	h3k4me3_n_reads_used
chr14:24000000-25000000	chr14	24000000	25000000	train	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr14_24000000_25000000.npz	0.182774	0.000022	4582	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr14_24000000_25000000.npz	0.188500	0.000032	4774	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr14_24000000_25000000.npz	0.188067	0.000000	4862
chr14:25000000-26000000	chr14	25000000	26000000	train	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr14_25000000_26000000.npz	0.182310	0.000197	4629	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr14_25000000_26000000.npz	0.192831	0.000057	4839	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr14_25000000_26000000.npz	0.191382	0.000131	4788
chr14:26000000-27000000	chr14	26000000	27000000	train	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr14_26000000_27000000.npz	0.180410	0.000011	4759	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr14_26000000_27000000.npz	0.187375	0.000005	4815	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr14_26000000_27000000.npz	0.186776	0.000000	4940
chr14:27000000-28000000	chr14	27000000	28000000	train	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr14_27000000_28000000.npz	0.181887	0.000022	4541	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr14_27000000_28000000.npz	0.186607	0.000000	4627	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr14_27000000_28000000.npz	0.185908	0.000038	4716
chr14:28000000-29000000	chr14	28000000	29000000	train	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr14_28000000_29000000.npz	0.194028	0.000139	4681	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr14_28000000_29000000.npz	0.212032	0.000014	4612	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr14_28000000_29000000.npz	0.209795	0.000062	4819
chr14:29000000-30000000	chr14	29000000	30000000	train	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr14_29000000_30000000.npz	0.186379	0.000188	4679	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr14_29000000_30000000.npz	0.195794	0.000082	4795	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr14_29000000_30000000.npz	0.195509	0.000031	4970
chr14:3000000-4000000	chr14	3000000	4000000	train	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr14_3000000_4000000.npz	0.210244	0.000181	2832	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr14_3000000_4000000.npz	0.237958	0.000172	2774	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr14_3000000_4000000.npz	0.235506	0.000102	2842
chr14:30000000-31000000	chr14	30000000	31000000	train	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr14_30000000_31000000.npz	0.185488	0.000059	4627	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr14_30000000_31000000.npz	0.193941	0.000010	4719	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr14_30000000_31000000.npz	0.192852	0.000000	4820
chr14:31000000-32000000	chr14	31000000	32000000	train	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr14_31000000_32000000.npz	0.179765	0.000028	4574	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr14_31000000_32000000.npz	0.185944	0.000000	4535	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr14_31000000_32000000.npz	0.185581	0.000000	4528
chr14:32000000-33000000	chr14	32000000	33000000	train	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr14_32000000_33000000.npz	0.182512	0.000005	4466	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr14_32000000_33000000.npz	0.187590	0.000000	4503	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr14_32000000_33000000.npz	0.187167	0.000005	4593
chr14:33000000-34000000	chr14	33000000	34000000	train	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr14_33000000_34000000.npz	0.178559	0.000056	4757	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr14_33000000_34000000.npz	0.188171	0.000005	4898	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr14_33000000_34000000.npz	0.187108	0.000000	4983
chr14:34000000-35000000	chr14	34000000	35000000	train	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr14_34000000_35000000.npz	0.168344	0.000000	4566	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr14_34000000_35000000.npz	0.172117	0.000000	4631	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr14_34000000_35000000.npz	0.171833	0.000012	4771
chr14:35000000-36000000	chr14	35000000	36000000	train	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr14_35000000_36000000.npz	0.168017	0.000006	4471	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr14_35000000_36000000.npz	0.172884	0.000000	4598	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr14_35000000_36000000.npz	0.172365	0.000000	4721
chr14:36000000-37000000	chr14	36000000	37000000	train	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr14_36000000_37000000.npz	0.165179	0.000018	4649	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr14_36000000_37000000.npz	0.169973	0.000000	4763	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr14_36000000_37000000.npz	0.169906	0.000000	4698
chr14:37000000-38000000	chr14	37000000	38000000	train	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr14_37000000_38000000.npz	0.170522	0.000023	4514	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr14_37000000_38000000.npz	0.173147	0.000000	4366	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr14_37000000_38000000.npz	0.172680	0.000006	4513
chr14:38000000-39000000	chr14	38000000	39000000	train	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr14_38000000_39000000.npz	0.179151	0.000000	4387	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr14_38000000_39000000.npz	0.182505	0.000000	4468	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr14_38000000_39000000.npz	0.182185	0.000000	4655
chr14:39000000-40000000	chr14	39000000	40000000	train	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr14_39000000_40000000.npz	0.177990	0.000140	4679	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr14_39000000_40000000.npz	0.182849	0.000005	4919	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr14_39000000_40000000.npz	0.182130	0.000121	4971
chr14:4000000-5000000	chr14	4000000	5000000	train	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr14_4000000_5000000.npz	0.185547	0.001137	6987	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr14_4000000_5000000.npz	0.235447	0.000034	6498	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr14_4000000_5000000.npz	0.212935	0.000005	7187
chr14:40000000-41000000	chr14	40000000	41000000	train	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr14_40000000_41000000.npz	0.167409	0.000018	4795	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr14_40000000_41000000.npz	0.172972	0.000000	4795	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr14_40000000_41000000.npz	0.172509	0.000000	4860
chr14:41000000-42000000	chr14	41000000	42000000	train	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr14_41000000_42000000.npz	0.170972	0.000035	4555	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr14_41000000_42000000.npz	0.177646	0.000023	4721	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr14_41000000_42000000.npz	0.177511	0.000000	4720
chr14:42000000-43000000	chr14	42000000	43000000	train	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr14_42000000_43000000.npz	0.170154	0.000006	4580	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr14_42000000_43000000.npz	0.174724	0.000000	4540	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr14_42000000_43000000.npz	0.174573	0.000000	4784
chr14:43000000-44000000	chr14	43000000	44000000	train	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr14_43000000_44000000.npz	0.190697	0.000031	4832	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr14_43000000_44000000.npz	0.197605	0.000010	4743	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr14_43000000_44000000.npz	0.197196	0.000025	5020
chr14:44000000-45000000	chr14	44000000	45000000	train	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr14_44000000_45000000.npz	0.190068	0.000100	4815	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr14_44000000_45000000.npz	0.200214	0.000040	4912	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr14_44000000_45000000.npz	0.198684	0.000050	5129
chr14:45000000-46000000	chr14	45000000	46000000	train	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr14_45000000_46000000.npz	0.189488	0.000037	4679	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr14_45000000_46000000.npz	0.197500	0.000015	4959	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr14_45000000_46000000.npz	0.196935	0.000030	5096
chr14:46000000-47000000	chr14	46000000	47000000	train	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr14_46000000_47000000.npz	0.188643	0.000032	4846	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr14_46000000_47000000.npz	0.197264	0.000000	5034	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr14_46000000_47000000.npz	0.196400	0.000010	5060
chr14:47000000-48000000	chr14	47000000	48000000	train	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr14_47000000_48000000.npz	0.185836	0.000005	4696	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr14_47000000_48000000.npz	0.193098	0.000000	4720	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr14_47000000_48000000.npz	0.192094	0.000036	4914
chr14:48000000-49000000	chr14	48000000	49000000	train	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr14_48000000_49000000.npz	0.196235	0.000031	4649	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr14_48000000_49000000.npz	0.204517	0.000010	4843	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr14_48000000_49000000.npz	0.203172	0.000010	4906
chr14:49000000-50000000	chr14	49000000	50000000	train	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr14_49000000_50000000.npz	0.187178	0.000032	4856	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr14_49000000_50000000.npz	0.198413	0.000055	4844	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr14_49000000_50000000.npz	0.197841	0.000015	4952
chr14:5000000-6000000	chr14	5000000	6000000	train	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr14_5000000_6000000.npz	0.147438	0.000597	2309	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr14_5000000_6000000.npz	0.164975	0.000152	2400	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr14_5000000_6000000.npz	0.162879	0.000184	2358
chr14:50000000-51000000	chr14	50000000	51000000	train	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr14_50000000_51000000.npz	0.190265	0.000005	4640	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr14_50000000_51000000.npz	0.197332	0.000005	4675	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr14_50000000_51000000.npz	0.196814	0.000005	4721
chr14:51000000-52000000	chr14	51000000	52000000	train	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr14_51000000_52000000.npz	0.188773	0.000021	4723	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr14_51000000_52000000.npz	0.194696	0.000005	4659	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr14_51000000_52000000.npz	0.194029	0.000000	4740
chr14:52000000-53000000	chr14	52000000	53000000	train	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr14_52000000_53000000.npz	0.188546	0.000159	4544	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr14_52000000_53000000.npz	0.195972	0.000031	4760	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr14_52000000_53000000.npz	0.195201	0.000026	5027
chr14:53000000-54000000	chr14	53000000	54000000	train	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr14_53000000_54000000.npz	0.186914	0.000037	4868	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr14_53000000_54000000.npz	0.194630	0.000000	4860	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr14_53000000_54000000.npz	0.193690	0.000021	4934
