row_idx	read_id	chrom	alignment_start	alignment_end	read_length	window_start	window_end	window_length	is_reverse	mapq	sample	sample_id
663	0a7b881d-da3a-46dd-8bcb-efc5b01f7681	chr16	46382552	46413043	28095	0	28095	28095	False	55	merged_e5b	0
664	2f3ebdff-b442-4f53-a17c-3daed99c4004	chr16	46382552	46403830	21708	0	21708	21708	False	60	merged_e5b	0
665	3e5da0eb-a36e-47e9-902d-f42ff28838e2	chr16	46382552	46402088	15219	0	15219	15219	False	60	merged_e5b	0
666	e9a02d97-d787-4759-b7f9-c3be6ffa0ca2	chr16	46382552	46406454	31170	0	31170	31170	False	53	merged_e5b	0
667	cb57ac66-72ca-4ce3-a47a-5bc38ca4d6fc	chr16	46382552	46401626	33612	0	32768	32768	False	60	merged_e5b	0
668	cb57ac66-72ca-4ce3-a47a-5bc38ca4d6fc	chr16	46382552	46401626	33612	844	33612	32768	False	60	merged_e5b	0
669	cb57ac66-72ca-4ce3-a47a-5bc38ca4d6fc	chr16	46382552	46401626	33612	16384	33612	17228	False	60	merged_e5b	0
670	cb57ac66-72ca-4ce3-a47a-5bc38ca4d6fc	chr16	46382552	46401626	33612	32768	33612	844	False	60	merged_e5b	0
671	7da172e6-6108-4860-8b6e-e6f5471f783e	chr16	46382552	46402765	14119	0	14119	14119	False	60	merged_e5b	0
672	fafe37d4-197b-4a4f-80e2-0c8d8634afac	chr16	46382552	46401626	32237	0	32237	32237	False	60	merged_e5b	0
673	f4244cf7-a16b-4aa1-bdf0-6c41f1bcba9b	chr16	46382552	46401626	44205	0	32768	32768	False	60	merged_e5b	0
674	f4244cf7-a16b-4aa1-bdf0-6c41f1bcba9b	chr16	46382552	46401626	44205	11437	44205	32768	False	60	merged_e5b	0
675	f4244cf7-a16b-4aa1-bdf0-6c41f1bcba9b	chr16	46382552	46401626	44205	16384	44205	27821	False	60	merged_e5b	0
676	f4244cf7-a16b-4aa1-bdf0-6c41f1bcba9b	chr16	46382552	46401626	44205	32768	44205	11437	False	60	merged_e5b	0
677	a8f54e6e-4385-4389-8018-240378d85da5	chr16	46382552	46406247	20736	0	20736	20736	False	60	merged_e5b	0
678	049b13dc-5b3e-48a6-915a-7f54d5313abd	chr16	46382552	46403312	18345	0	18345	18345	False	60	merged_e5b	0
679	25a58c0f-625b-47b8-9bb0-4a76c1b9d07b	chr16	46382552	46401626	28584	0	28584	28584	False	60	merged_e5b	0
680	7e6e5b2d-9a9b-4136-a506-2c956b85d00a	chr16	46382552	46401626	19764	0	19764	19764	False	60	merged_e5b	0
681	d367eb31-7e8b-4660-87ef-d7f0496ef8d2	chr16	46382552	46392638	11698	0	11698	11698	False	46	merged_e5b	0
682	a2228cd5-b2af-427b-b1ef-66c57d014117	chr16	46382552	46401308	21163	0	21163	21163	False	60	merged_e5b	0
683	150fcf2d-3ca5-40fa-a5b2-a5ebe5a492ca	chr16	46382552	46401603	30241	0	30241	30241	False	60	merged_e5b	0
684	c43f38f2-c711-476a-a560-80a25f515c15	chr16	46382552	46392294	12237	0	12237	12237	False	54	merged_e5b	0
685	ebb71084-5a59-4efd-8d80-94647479511e	chr16	46382552	46401758	14839	0	14839	14839	False	49	merged_e5b	0
686	3d810775-8e4d-45d1-976d-73dbe7e6db4b	chr16	46382552	46402284	15790	0	15790	15790	False	60	merged_e5b	0
687	f26adfd7-1c30-4469-9c25-c9701189a68f	chr16	46382552	46400738	13682	0	13682	13682	False	32	merged_e5b	0
688	c572a98a-1532-4fe3-bc13-52b08ad7156c	chr16	46382552	46401626	24650	0	24650	24650	False	58	merged_e5b	0
689	a643d684-ff11-4bb9-8435-fd77369e39cd	chr16	46382552	46393601	13205	0	13205	13205	False	48	merged_e5b	0
690	58bff9f1-b941-487f-810a-52eec448c429	chr16	46382552	46402734	46520	0	32768	32768	False	60	merged_e5b	0
691	58bff9f1-b941-487f-810a-52eec448c429	chr16	46382552	46402734	46520	13752	46520	32768	False	60	merged_e5b	0
692	58bff9f1-b941-487f-810a-52eec448c429	chr16	46382552	46402734	46520	16384	46520	30136	False	60	merged_e5b	0
693	58bff9f1-b941-487f-810a-52eec448c429	chr16	46382552	46402734	46520	32768	46520	13752	False	60	merged_e5b	0
694	0546d31b-6b8a-447d-8bbf-f12e680352ae	chr16	46382552	46401626	19073	0	19073	19073	False	60	merged_e5b	0
695	eb5e557f-188a-4325-8dae-acd43534c269	chr16	46382552	46401626	27170	0	27170	27170	False	60	merged_e5b	0
696	70fd61a0-2e06-4143-b276-35219528368c	chr16	46382552	46402734	28232	0	28232	28232	False	60	merged_e5b	0
697	d2c0e8ad-b10e-4674-a5a9-f520e9188c76	chr16	46382552	46404922	17189	0	17189	17189	False	60	merged_e5b	0
698	9d31b7b0-75d4-4c82-8bff-1055c6ea0132	chr16	46382552	46406387	19029	0	19029	19029	False	60	merged_e5b	0
699	67691794-4e9f-42a4-a6e0-ce7a0e5cd074	chr16	46382552	46401626	22997	0	22997	22997	False	60	merged_e5b	0
700	8e74fd58-1b85-4885-b84f-02e506e82b1e	chr16	46382552	46401626	33599	0	32768	32768	False	60	merged_e5b	0
701	8e74fd58-1b85-4885-b84f-02e506e82b1e	chr16	46382552	46401626	33599	831	33599	32768	False	60	merged_e5b	0
702	8e74fd58-1b85-4885-b84f-02e506e82b1e	chr16	46382552	46401626	33599	16384	33599	17215	False	60	merged_e5b	0
703	8e74fd58-1b85-4885-b84f-02e506e82b1e	chr16	46382552	46401626	33599	32768	33599	831	False	60	merged_e5b	0
704	cf38dd33-3dd4-4632-912d-ba33f0db8fee	chr16	46382552	46401865	17032	0	17032	17032	False	60	merged_e5b	0
705	224dac64-9eec-463b-9b1c-5ae56ad12da6	chr16	46382552	46404852	19444	0	19444	19444	False	60	merged_e5b	0
706	51283f48-e49b-4dce-b6a6-244d3f7da972	chr16	46382552	46402168	20392	0	20392	20392	False	60	merged_e5b	0
707	6c070dc5-8aaa-4065-98ae-dbc89ef7f4c1	chr16	46382552	46407487	36254	0	32768	32768	False	53	merged_e5b	0
708	6c070dc5-8aaa-4065-98ae-dbc89ef7f4c1	chr16	46382552	46407487	36254	3486	36254	32768	False	53	merged_e5b	0
709	6c070dc5-8aaa-4065-98ae-dbc89ef7f4c1	chr16	46382552	46407487	36254	16384	36254	19870	False	53	merged_e5b	0
710	6c070dc5-8aaa-4065-98ae-dbc89ef7f4c1	chr16	46382552	46407487	36254	32768	36254	3486	False	53	merged_e5b	0
711	ce5e3bf7-3def-4d91-923c-507dab8ac933	chr16	46382552	46401593	41453	0	32768	32768	False	40	merged_e5b	0
712	ce5e3bf7-3def-4d91-923c-507dab8ac933	chr16	46382552	46401593	41453	8685	41453	32768	False	40	merged_e5b	0
713	ce5e3bf7-3def-4d91-923c-507dab8ac933	chr16	46382552	46401593	41453	16384	41453	25069	False	40	merged_e5b	0
714	ce5e3bf7-3def-4d91-923c-507dab8ac933	chr16	46382552	46401593	41453	32768	41453	8685	False	40	merged_e5b	0
715	9b595efc-6a0c-422a-9bae-bc07f3046fed	chr16	46382552	46400785	15665	0	15665	15665	False	60	merged_e5b	0
716	fc467763-5e08-4744-8d06-716c6056438a	chr16	46382552	46402875	18453	0	18453	18453	False	60	merged_e5b	0
717	599db24c-2720-4e49-952c-5b5cd81d7ad0	chr16	46382552	46401626	21808	0	21808	21808	False	60	merged_e5b	0
718	1951f44f-dd49-4721-9097-6ae629bcea9c	chr16	46382552	46402778	15372	0	15372	15372	False	35	merged_e5b	0
719	82cccdd9-6bae-458a-a3a2-1794b07f8684	chr16	46382552	46395364	13022	0	13022	13022	False	60	merged_e5b	0
720	ba1eff92-d8b0-45ea-9a6b-8649d66b6aa3	chr16	46382552	46402734	22415	0	22415	22415	False	60	merged_e5b	0
721	c17eff6c-3a1e-468c-8bfe-0750d83db7ad	chr16	46382552	46401455	14166	0	14166	14166	False	60	merged_e5b	0
722	4723fe43-bf52-4905-93e2-2c17750ccd0d	chr16	46382552	46401626	21270	0	21270	21270	False	36	merged_e5b	0
723	ae0a7c69-b53d-44a4-8486-edbe3f0f5721	chr16	46382552	46392624	25128	0	25128	25128	False	60	merged_e5b	0
724	bfdf7ef2-cf9f-415e-bf4b-7e19e6ac60c9	chr16	46382552	46396629	14258	0	14258	14258	False	27	merged_e5b	0
725	c65978c8-daee-40c6-a799-611175748b44	chr16	46382552	46402168	14155	0	14155	14155	False	60	merged_e5b	0
726	4093e93a-5857-411f-ae88-3f3a72943259	chr16	46382552	46394848	15647	0	15647	15647	False	60	merged_e5b	0
727	76188f09-d80b-4d8a-a43c-acd7933c1955	chr16	46382552	46395737	11335	0	11335	11335	False	51	merged_e5b	0
728	b9da2dee-08a1-453d-8f4b-dc704aa0e88d	chr16	46382552	46405418	15351	0	15351	15351	False	60	merged_e5b	0
729	6d013643-867c-44cb-af6e-533edc83ac5e	chr16	46382552	46401638	35789	0	32768	32768	False	60	merged_e5b	0
730	6d013643-867c-44cb-af6e-533edc83ac5e	chr16	46382552	46401638	35789	3021	35789	32768	False	60	merged_e5b	0
731	6d013643-867c-44cb-af6e-533edc83ac5e	chr16	46382552	46401638	35789	16384	35789	19405	False	60	merged_e5b	0
732	6d013643-867c-44cb-af6e-533edc83ac5e	chr16	46382552	46401638	35789	32768	35789	3021	False	60	merged_e5b	0
733	6ee6a857-90d9-4819-9696-0988ee8c5e3f	chr16	46382552	46406020	42567	0	32768	32768	False	44	merged_e5b	0
734	6ee6a857-90d9-4819-9696-0988ee8c5e3f	chr16	46382552	46406020	42567	9799	42567	32768	False	44	merged_e5b	0
735	6ee6a857-90d9-4819-9696-0988ee8c5e3f	chr16	46382552	46406020	42567	16384	42567	26183	False	44	merged_e5b	0
736	6ee6a857-90d9-4819-9696-0988ee8c5e3f	chr16	46382552	46406020	42567	32768	42567	9799	False	44	merged_e5b	0
737	3efb2f4f-2508-44b3-88cf-028e5d01b3dd	chr16	46382552	46402787	18856	0	18856	18856	False	60	merged_e5b	0
738	daed9d6d-0592-4685-a113-0b1e424312d7	chr16	46382552	46401626	36661	0	32768	32768	False	60	merged_e5b	0
739	daed9d6d-0592-4685-a113-0b1e424312d7	chr16	46382552	46401626	36661	3893	36661	32768	False	60	merged_e5b	0
740	daed9d6d-0592-4685-a113-0b1e424312d7	chr16	46382552	46401626	36661	16384	36661	20277	False	60	merged_e5b	0
741	daed9d6d-0592-4685-a113-0b1e424312d7	chr16	46382552	46401626	36661	32768	36661	3893	False	60	merged_e5b	0
742	04242aa0-b219-4ed7-901d-e177ea5706cd	chr16	46382552	46401626	45780	0	32768	32768	False	46	merged_e5b	0
743	04242aa0-b219-4ed7-901d-e177ea5706cd	chr16	46382552	46401626	45780	13012	45780	32768	False	46	merged_e5b	0
744	04242aa0-b219-4ed7-901d-e177ea5706cd	chr16	46382552	46401626	45780	16384	45780	29396	False	46	merged_e5b	0
745	04242aa0-b219-4ed7-901d-e177ea5706cd	chr16	46382552	46401626	45780	32768	45780	13012	False	46	merged_e5b	0
746	24144fcb-453d-48ed-bd03-6fe6bb7b9a60	chr16	46382552	46394595	12233	0	12233	12233	False	31	merged_e5b	0
747	4919fa0a-e3ed-4268-bdbd-8955778859ff	chr16	46382552	46401385	24635	0	24635	24635	False	60	merged_e5b	0
748	26ce9d18-2415-4ea2-b7e4-341be4b05a44	chr16	46382552	46390186	10019	0	10019	10019	False	28	merged_e5b	0
749	6de91e0e-d4bd-40e6-8af8-4a3e739716af	chr16	46382552	46404906	35445	0	32768	32768	False	60	merged_e5b	0
750	6de91e0e-d4bd-40e6-8af8-4a3e739716af	chr16	46382552	46404906	35445	2677	35445	32768	False	60	merged_e5b	0
751	6de91e0e-d4bd-40e6-8af8-4a3e739716af	chr16	46382552	46404906	35445	16384	35445	19061	False	60	merged_e5b	0
752	6de91e0e-d4bd-40e6-8af8-4a3e739716af	chr16	46382552	46404906	35445	32768	35445	2677	False	60	merged_e5b	0
753	dac310d3-8813-4b73-a2c0-5af4b8f11acf	chr16	46382552	46397087	20364	0	20364	20364	False	60	merged_e5b	0
754	b41dfdae-fd90-4d1a-97ad-971fef41497d	chr16	46382552	46396857	20470	0	20470	20470	False	56	merged_e5b	0
755	36be83f4-1cf2-4198-8b78-b4e799a959eb	chr16	46382552	46403722	29332	0	29332	29332	False	60	merged_e5b	0
756	6d59e433-0a79-4196-89fe-ddf19552c06e	chr16	46382552	46399091	13915	0	13915	13915	False	31	merged_e5b	0
757	187ba4fd-7b5c-4bb0-885d-630e542bff26	chr16	46382552	46401617	30550	0	30550	30550	False	60	merged_e5b	0
758	c6575643-fcc7-4988-9fa7-49accb863dad	chr16	46382552	46401626	49517	0	32768	32768	False	60	merged_e5b	0
759	c6575643-fcc7-4988-9fa7-49accb863dad	chr16	46382552	46401626	49517	16384	49152	32768	False	60	merged_e5b	0
760	c6575643-fcc7-4988-9fa7-49accb863dad	chr16	46382552	46401626	49517	16749	49517	32768	False	60	merged_e5b	0
761	c6575643-fcc7-4988-9fa7-49accb863dad	chr16	46382552	46401626	49517	32768	49517	16749	False	60	merged_e5b	0
762	c6575643-fcc7-4988-9fa7-49accb863dad	chr16	46382552	46401626	49517	49152	49517	365	False	60	merged_e5b	0
763	1c607f59-db7e-4630-be4d-1f2a2075ab2b	chr16	46382552	46404748	49453	0	32768	32768	False	60	merged_e5b	0
764	1c607f59-db7e-4630-be4d-1f2a2075ab2b	chr16	46382552	46404748	49453	16384	49152	32768	False	60	merged_e5b	0
765	1c607f59-db7e-4630-be4d-1f2a2075ab2b	chr16	46382552	46404748	49453	16685	49453	32768	False	60	merged_e5b	0
766	1c607f59-db7e-4630-be4d-1f2a2075ab2b	chr16	46382552	46404748	49453	32768	49453	16685	False	60	merged_e5b	0
767	1c607f59-db7e-4630-be4d-1f2a2075ab2b	chr16	46382552	46404748	49453	49152	49453	301	False	60	merged_e5b	0
768	06e7a0a3-4faa-4e7b-bad5-d8d306643b39	chr16	46382552	46402307	14899	0	14899	14899	False	60	merged_e5b	0
769	0bdd7deb-f534-439a-9752-f1fcda5188cb	chr16	46382552	46401626	22066	0	22066	22066	False	60	merged_e5b	0
770	426c33d3-3fb5-4eaf-b346-94a2eb972f13	chr16	46382552	46402734	32520	0	32520	32520	False	60	merged_e5b	0
771	b708818b-9e2c-47fe-9c86-19ddcf3ba80b	chr16	46382552	46401626	35238	0	32768	32768	False	60	merged_e5b	0
772	b708818b-9e2c-47fe-9c86-19ddcf3ba80b	chr16	46382552	46401626	35238	2470	35238	32768	False	60	merged_e5b	0
773	b708818b-9e2c-47fe-9c86-19ddcf3ba80b	chr16	46382552	46401626	35238	16384	35238	18854	False	60	merged_e5b	0
774	b708818b-9e2c-47fe-9c86-19ddcf3ba80b	chr16	46382552	46401626	35238	32768	35238	2470	False	60	merged_e5b	0
775	881cb215-b4a1-4141-9112-0770ee8c04ae	chr16	46382552	46393205	11597	0	11597	11597	False	39	merged_e5b	0
776	26224eed-001e-4287-b2d6-6801537d4138	chr16	46382552	46395221	15392	0	15392	15392	False	60	merged_e5b	0
777	6974fe38-7127-4b39-9da8-c3f7df5900a0	chr16	46382552	46395226	14517	0	14517	14517	False	60	merged_e5b	0
778	bde45ddb-4502-4737-981c-12689af1bf9c	chr16	46382552	46403273	17678	0	17678	17678	False	60	merged_e5b	0
779	f567abe6-fe09-4a79-bf75-92403596a967	chr16	46382552	46394440	20549	0	20549	20549	False	60	merged_e5b	0
780	52a9559d-9a2d-4755-a74d-b4b34bfa1a88	chr16	46382552	46401758	13837	0	13837	13837	False	60	merged_e5b	0
781	d022f7d7-8e02-4522-a5b0-8e061ba30889	chr16	46382552	46393204	11153	0	11153	11153	False	36	merged_e5b	0
782	918109c1-c69b-4b9f-adc8-a9715d74a6ef	chr16	46382552	46405444	21088	0	21088	21088	False	53	merged_e5b	0
783	9eb8e6d1-0718-4630-8716-f1e88e8bd06e	chr16	46382552	46404369	16159	0	16159	16159	False	60	merged_e5b	0
784	eb2a02e5-754c-48d1-b3ea-ce3dc029a135	chr16	46382552	46401626	42798	0	32768	32768	False	55	merged_e5b	0
785	eb2a02e5-754c-48d1-b3ea-ce3dc029a135	chr16	46382552	46401626	42798	10030	42798	32768	False	55	merged_e5b	0
786	eb2a02e5-754c-48d1-b3ea-ce3dc029a135	chr16	46382552	46401626	42798	16384	42798	26414	False	55	merged_e5b	0
787	eb2a02e5-754c-48d1-b3ea-ce3dc029a135	chr16	46382552	46401626	42798	32768	42798	10030	False	55	merged_e5b	0
788	79e225f0-f239-4cb5-8753-f1dc3cac46cb	chr16	46382552	46401626	19738	0	19738	19738	False	60	merged_e5b	0
789	be8bab78-0b15-4603-8883-a2450e6a285c	chr16	46382552	46401016	18534	0	18534	18534	False	60	merged_e5b	0
790	433906b4-9cbd-44d3-94c4-83bb61f9e1d5	chr16	46382552	46395812	17106	0	17106	17106	False	60	merged_e5b	0
791	e4ccd2c4-bffc-4d23-b8b2-18e5b12d52dc	chr16	46382552	46400877	20786	0	20786	20786	False	60	merged_e5b	0
792	1d83bf54-93b5-4fd6-bf67-ac75f65e6338	chr16	46382552	46401638	23652	0	23652	23652	False	60	merged_e5b	0
793	5d19173f-202f-4b44-a26c-548e3352048a	chr16	46382552	46409323	23402	0	23402	23402	False	60	merged_e5b	0
794	f5b4c80d-e004-4059-8219-2cdc9dc47fd0	chr16	46382552	46406719	21247	0	21247	21247	False	60	merged_e5b	0
795	7e92b17d-0566-4675-8ba2-3f6f4aceb2f9	chr16	46382552	46401593	47890	0	32768	32768	False	60	merged_e5b	0
796	7e92b17d-0566-4675-8ba2-3f6f4aceb2f9	chr16	46382552	46401593	47890	15122	47890	32768	False	60	merged_e5b	0
797	7e92b17d-0566-4675-8ba2-3f6f4aceb2f9	chr16	46382552	46401593	47890	16384	47890	31506	False	60	merged_e5b	0
798	7e92b17d-0566-4675-8ba2-3f6f4aceb2f9	chr16	46382552	46401593	47890	32768	47890	15122	False	60	merged_e5b	0
799	8b14d4b3-6967-4565-8369-24ae95f59c8d	chr16	46382552	46390697	22843	0	22843	22843	False	45	merged_e5b	0
800	f4f6d4af-d0b3-4459-820c-0c57fc0bfb33	chr16	46382552	46399783	11369	0	11369	11369	False	21	merged_e5b	0
801	4fb4540c-8d04-4ecc-a4d2-aaf3382c73b7	chr16	46382552	46403102	14970	0	14970	14970	False	60	merged_e5b	0
802	22afc6e5-24d7-4188-ac0e-769706e78715	chr16	46382552	46396038	15768	0	15768	15768	False	31	merged_e5b	0
803	ae915388-6991-4c87-b918-2f174aaf7f85	chr16	46382552	46404665	19228	0	19228	19228	False	54	merged_e5b	0
804	66b12c85-5232-4657-b5be-3f4b316fd69c	chr16	46382552	46401626	28619	0	28619	28619	False	60	merged_e5b	0
805	4945df8d-8647-4352-b81b-e5f4faf9bd55	chr16	46382552	46401328	22946	0	22946	22946	False	23	merged_e5b	0
806	55b5d29f-31b4-447b-8a14-30fd87e198f3	chr16	46382552	46404731	16119	0	16119	16119	False	60	merged_e5b	0
807	716988bd-6fbc-40a5-b6be-ac00161388ef	chr16	46382552	46399160	13631	0	13631	13631	False	37	merged_e5b	0
808	1f7e518a-3b78-4237-8b26-edc92cda81bf	chr16	46382552	46404406	16633	0	16633	16633	False	60	merged_e5b	0
809	7489f8e9-28f1-45bf-907a-ea7753798430	chr16	46382552	46394023	12532	0	12532	12532	False	60	merged_e5b	0
810	8b9efecd-3975-4117-b76e-c0dcf066b6bb	chr16	46382552	46401626	19099	0	19099	19099	False	60	merged_e5b	0
811	da193a84-2a03-4736-9230-db799fb392fe	chr16	46382552	46403649	16648	0	16648	16648	False	60	merged_e5b	0
812	6ccf8ea1-72f5-4064-b244-917d169a1cc6	chr16	46382552	46401638	40331	0	32768	32768	False	60	merged_e5b	0
813	6ccf8ea1-72f5-4064-b244-917d169a1cc6	chr16	46382552	46401638	40331	7563	40331	32768	False	60	merged_e5b	0
814	6ccf8ea1-72f5-4064-b244-917d169a1cc6	chr16	46382552	46401638	40331	16384	40331	23947	False	60	merged_e5b	0
815	6ccf8ea1-72f5-4064-b244-917d169a1cc6	chr16	46382552	46401638	40331	32768	40331	7563	False	60	merged_e5b	0
816	3b1afa97-993a-4ebb-8310-e26516adfe7a	chr16	46382552	46406020	47813	0	32768	32768	False	59	merged_e5b	0
817	3b1afa97-993a-4ebb-8310-e26516adfe7a	chr16	46382552	46406020	47813	15045	47813	32768	False	59	merged_e5b	0
818	3b1afa97-993a-4ebb-8310-e26516adfe7a	chr16	46382552	46406020	47813	16384	47813	31429	False	59	merged_e5b	0
819	3b1afa97-993a-4ebb-8310-e26516adfe7a	chr16	46382552	46406020	47813	32768	47813	15045	False	59	merged_e5b	0
820	b6a950b5-80f3-412d-9c61-9c43de4c2acd	chr16	46382552	46402987	17907	0	17907	17907	False	60	merged_e5b	0
821	31da5262-0625-4ef4-86fa-ece4aaeed10b	chr16	46382552	46390609	8403	0	8403	8403	False	42	merged_e5b	0
822	70034546-2352-452a-b026-77ebae2d725c	chr16	46382552	46403029	47667	0	32768	32768	False	60	merged_e5b	0
823	70034546-2352-452a-b026-77ebae2d725c	chr16	46382552	46403029	47667	14899	47667	32768	False	60	merged_e5b	0
824	70034546-2352-452a-b026-77ebae2d725c	chr16	46382552	46403029	47667	16384	47667	31283	False	60	merged_e5b	0
825	70034546-2352-452a-b026-77ebae2d725c	chr16	46382552	46403029	47667	32768	47667	14899	False	60	merged_e5b	0
826	e5722e1b-25fc-4c71-a847-d699cc6bd6ac	chr16	46382552	46391097	6625	0	6625	6625	False	46	merged_e5b	0
827	482977ac-85c2-4cde-8adc-d452a13b345d	chr16	46382552	46401013	12372	0	12372	12372	False	60	merged_e5b	0
828	51994c75-aa43-4b72-8cb2-026d7e4605e1	chr16	46382552	46390899	30161	0	30161	30161	False	60	merged_e5b	0
829	6603fb03-4637-4024-b510-f43ec0031897	chr16	46382552	46402941	15208	0	15208	15208	False	60	merged_e5b	0
830	eb451dd1-0a9f-42ea-8df1-defc5ef9e1e5	chr16	46382552	46395451	14838	0	14838	14838	False	60	merged_e5b	0
831	24626ddc-5ed8-42db-8c50-045bcbfbd4f6	chr16	46382552	46401626	25637	0	25637	25637	False	60	merged_e5b	0
832	d85e4511-fda6-4182-9717-5775112a5690	chr16	46382552	46404842	16469	0	16469	16469	False	60	merged_e5b	0
833	b13f7008-2761-4a8a-9785-7b7932e95773	chr16	46382552	46391636	9426	0	9426	9426	False	40	merged_e5b	0
834	b8aeecfb-e808-453d-a239-9337b9636779	chr16	46382552	46401626	24538	0	24538	24538	False	53	merged_e5b	0
835	ebc7eb20-cafd-40a8-bde2-9554522b0c0d	chr16	46382552	46401425	13517	0	13517	13517	False	60	merged_e5b	0
836	17162951-6505-4668-b5ee-ef049dac93b3	chr16	46382552	46404179	16135	0	16135	16135	False	60	merged_e5b	0
837	bb0154df-659e-493a-a361-964fc6dc08ac	chr16	46382552	46401140	13270	0	13270	13270	False	60	merged_e5b	0
838	b757027a-c6a0-4bf3-95ab-372a8a533c07	chr16	46382552	46405875	22244	0	22244	22244	False	60	merged_e5b	0
839	2ca1e8e2-9057-42a1-80f9-fe26f366508d	chr16	46382552	46401193	13319	0	13319	13319	False	50	merged_e5b	0
840	8f6eeb6a-ac38-4d7e-b03c-301053319217	chr16	46382552	46395866	15371	0	15371	15371	False	60	merged_e5b	0
841	bccb049e-56c0-4cd7-8a89-045785e1488f	chr16	46382552	46396991	18954	0	18954	18954	False	60	merged_e5b	0
842	8afffcd1-cc5c-4aad-8e5f-115c7caf3beb	chr16	46382552	46396461	23168	0	23168	23168	False	60	merged_e5b	0
843	9a2b6ea3-772f-48b4-aef8-3c9c674efa16	chr16	46382552	46404357	15891	0	15891	15891	False	60	merged_e5b	0
844	8d3539cc-ac8e-4ce3-ba53-0ddcebec5b81	chr16	46382552	46402682	17313	0	17313	17313	False	60	merged_e5b	0
845	da6bdb44-bb76-4af1-bb02-c7159831f1aa	chr16	46382552	46401626	26378	0	26378	26378	False	60	merged_e5b	0
846	21c6337e-96d8-48a4-aa85-84dfa1e5042a	chr16	46382552	46401626	25285	0	25285	25285	False	60	merged_e5b	0
847	5f4f04e0-47ee-475f-b720-1cf9c01db5de	chr16	46382552	46407865	21794	0	21794	21794	False	60	merged_e5b	0
848	73a59696-e3b3-4ef3-8734-c5f2c11b00e2	chr16	46382552	46396097	18920	0	18920	18920	False	60	merged_e5b	0
849	173d435f-5f59-4ac4-8bda-b3011b918a47	chr16	46382552	46390995	13479	0	13479	13479	False	60	merged_e5b	0
850	d51d86ce-2cfd-4f70-ab4a-117417acb299	chr16	46382552	46404697	23692	0	23692	23692	False	60	merged_e5b	0
851	041eb4a5-4e03-4242-a225-68dc43c35cbb	chr16	46382552	46401626	48752	0	32768	32768	False	60	merged_e5b	0
852	041eb4a5-4e03-4242-a225-68dc43c35cbb	chr16	46382552	46401626	48752	15984	48752	32768	False	60	merged_e5b	0
853	041eb4a5-4e03-4242-a225-68dc43c35cbb	chr16	46382552	46401626	48752	16384	48752	32368	False	60	merged_e5b	0
854	041eb4a5-4e03-4242-a225-68dc43c35cbb	chr16	46382552	46401626	48752	32768	48752	15984	False	60	merged_e5b	0
855	42f8c13e-66c6-470e-b703-b9b4315dff16	chr16	46382552	46395511	14810	0	14810	14810	False	59	merged_e5b	0
856	2f102ddf-7b61-4ec0-aa0d-815b3fd850f0	chr16	46382552	46391396	8989	0	8989	8989	False	60	merged_e5b	0
857	7702754a-4d65-4225-a9bb-9379b3fde3ba	chr16	46382552	46401603	18827	0	18827	18827	False	60	merged_e5b	0
858	4aac129b-72b3-4ad2-9f1d-c7d1ffd7e3e1	chr16	46382552	46390895	24274	0	24274	24274	False	60	merged_e5b	0
859	16b9f7bd-9d0c-4ccd-be07-3a0d58bf72d3	chr16	46382552	46392811	13557	0	13557	13557	False	60	merged_e5b	0
860	acb85dfc-5d5a-48c6-bf2a-940c7ee1d4c7	chr16	46382552	46401626	17738	0	17738	17738	False	22	merged_e5b	0
861	a45a089a-bd3c-4e61-b682-1d603f1520e7	chr16	46382552	46401617	28644	0	28644	28644	False	22	merged_e5b	0
862	0e35fb61-6c17-4850-8907-08edba4d0bdf	chr16	46382552	46392090	15683	0	15683	15683	False	60	merged_e5b	0
863	06aab023-a6f9-4615-93e0-5ae6e8a81391	chr16	46382552	46401626	56149	0	32768	32768	False	60	merged_e5b	0
864	06aab023-a6f9-4615-93e0-5ae6e8a81391	chr16	46382552	46401626	56149	16384	49152	32768	False	60	merged_e5b	0
