group	mark	chrom	position_0based	n_reads	target_mean	target_variance	target_std	target_positive_fraction	variance_class
merged_c1	6mA	chr16	67800667	10	0.4138671875	0.2497206370035807	0.4997205589162614	0.4	high
merged_c1	6mA	chr16	83113543	12	0.5196940104166666	0.2497152559684984	0.4997151748431284	0.5	high
merged_c1	6mA	chr16	27315448	12	0.4041341145833333	0.2497110944805723	0.4997110109659105	0.4166666666666667	high
merged_c1	6mA	chr16	18131821	16	0.483154296875	0.249699338277181	0.4996992478253104	0.5	high
merged_c1	6mA	chr16	4378007	11	0.3600852272727273	0.2496256048029119	0.4996254645260907	0.3636363636363636	high
merged_c1	6mA	chr16	71484728	12	0.48583984375	0.2495894865556196	0.499589317895829	0.5	high
merged_c1	6mA	chr16	29612240	20	0.548046875	0.2495817485608552	0.4995815734801027	0.55	high
merged_c1	6mA	chr16	18561005	18	0.3872612847222222	0.2495443930033764	0.4995441852362776	0.3888888888888889	high
merged_c1	6mA	chr16	53504631	16	0.43603515625	0.2493202209472656	0.4993197582183842	0.4375	high
merged_c1	6mA	chr16	66881131	21	0.5268787202380952	0.2493018740699404	0.4993013860084312	0.5238095238095238	high
merged_c1	6mA	chr16	57532819	13	0.3924278846153846	0.2492405328995142	0.499239955231464	0.3846153846153846	high
merged_c1	6mA	chr16	25258584	14	0.4375	0.2490821251502404	0.4990812811058339	0.4285714285714285	high
merged_c1	6mA	chr16	68266578	11	0.5067471590909091	0.249045840176669	0.4990449280141709	0.5454545454545454	high
merged_c1	6mA	chr16	81036587	11	0.5687144886363636	0.2490385575727983	0.4990376314195135	0.5454545454545454	high
merged_c1	6mA	chr16	15094440	16	0.560546875	0.249017842610677	0.4990168760780311	0.5625	high
merged_c1	6mA	chr16	81404347	12	0.4130859375	0.2489828629927201	0.4989818263150675	0.4166666666666667	high
merged_c1	6mA	chr16	8867652	18	0.3868272569444444	0.2489810145758336	0.4989799741230439	0.3888888888888889	high
merged_c1	6mA	chr16	72291654	12	0.4270833333333333	0.2489654078628077	0.4989643352613568	0.4166666666666667	high
merged_c1	6mA	chr16	4344993	10	0.484375	0.2489649454752604	0.4989638719138495	0.5	high
merged_c1	6mA	chr16	29996618	11	0.4799360795454545	0.2489403464577414	0.4989392212060918	0.4545454545454545	high
merged_c1	6mA	chr16	67185450	10	0.4091796875	0.248910903930664	0.4989097152097402	0.4	high
merged_c1	6mA	chr16	66549980	13	0.4695012019230769	0.2488273229354467	0.4988259445291982	0.4615384615384615	high
merged_c1	6mA	chr16	15951744	13	0.4734074519230769	0.2488241440210586	0.4988227581226208	0.4615384615384615	high
merged_c1	6mA	chr16	30750512	20	0.4544921875	0.2487925880833676	0.4987911267087332	0.45	high
merged_c1	6mA	chr16	88633660	13	0.3852163461538461	0.2487317109719301	0.4987300983216574	0.3846153846153846	high
merged_c1	6mA	chr16	30610029	12	0.50390625	0.2487071644176136	0.4987054886579991	0.5	high
merged_c1	6mA	chr16	71897050	12	0.43212890625	0.2486892180009321	0.4986874953324298	0.4166666666666667	high
merged_c1	6mA	chr16	1171831	11	0.359375	0.2486801147460937	0.4986783680350429	0.3636363636363636	high
merged_c1	6mA	chr16	72110	19	0.4714226973684211	0.2486670644659745	0.4986652829964951	0.4736842105263157	high
merged_c1	6mA	chr16	72467305	11	0.359375	0.2486343383789062	0.4986324682357801	0.3636363636363636	high
merged_c1	6mA	chr16	67160802	13	0.3846153846153846	0.2486123794164413	0.4986104485632459	0.3846153846153846	high
merged_c1	6mA	chr16	28925695	10	0.4197265625	0.2486075931125217	0.4986056488975247	0.4	high
merged_c1	6mA	chr16	28265781	11	0.3698508522727273	0.2485506231134588	0.4985485163085522	0.3636363636363636	high
merged_c1	6mA	chr16	54436519	12	0.4742838541666667	0.2485204754453716	0.4985182799510683	0.5	high
merged_c1	6mA	chr16	10743894	16	0.5108642578125	0.2485193729400635	0.4985171741676143	0.5	high
merged_c1	6mA	chr16	633176	10	0.3951171875	0.2484911176893446	0.4984888340668671	0.4	high
merged_c1	6mA	chr16	29820997	18	0.4322916666666667	0.2484777113970588	0.498475386952113	0.4444444444444444	high
merged_c1	6mA	chr16	10739073	13	0.3918269230769231	0.2484566615178035	0.4984542722435063	0.3846153846153846	high
merged_c1	6mA	chr16	68740513	12	0.4739583333333333	0.2484521576852509	0.4984497544239047	0.5	high
merged_c1	6mA	chr16	30572197	18	0.5334201388888888	0.2484480415294372	0.4984456254491931	0.5555555555555556	high
merged_c1	6mA	chr16	18561903	18	0.5366753472222222	0.2484290428410947	0.4984265671501618	0.5555555555555556	high
merged_c1	6mA	chr16	15997134	10	0.571484375	0.2483835856119791	0.4983809643354962	0.6	high
merged_c1	6mA	chr16	47143124	17	0.544921875	0.2483315467834472	0.4983287537193165	0.5294117647058824	high
merged_c1	6mA	chr16	74310200	20	0.396484375	0.2483271548622533	0.4983243470494425	0.4	high
merged_c1	6mA	chr16	29944015	22	0.4798473011363636	0.2483122276537346	0.4983093694219833	0.5	high
merged_c1	6mA	chr16	68755744	14	0.4151785714285714	0.248307867364569	0.4983049943203148	0.4285714285714285	high
merged_c1	6mA	chr16	89954955	12	0.4283854166666667	0.2482940211440577	0.4982911008076079	0.4166666666666667	high
merged_c1	6mA	chr16	14308620	17	0.5281479779411765	0.2482776922338149	0.4982747156276494	0.5294117647058824	high
merged_c1	6mA	chr16	65121679	11	0.3670099431818182	0.2482623707164418	0.4982593408220681	0.3636363636363636	high
merged_c1	6mA	chr16	2178821	13	0.4532752403846153	0.2482499831762069	0.4982469098511369	0.4615384615384615	high
merged_c1	6mA	chr16	2964134	10	0.5033203125	0.2482444339328341	0.4982413410515371	0.5	high
merged_c1	6mA	chr16	57299342	11	0.3590198863636363	0.248231367631392	0.4982282284569914	0.3636363636363636	high
merged_c1	6mA	chr16	75246114	12	0.4091796875	0.2482088262384588	0.4982056063900313	0.4166666666666667	high
merged_c1	6mA	chr16	58683326	15	0.4470052083333333	0.2481263660249255	0.4981228423039096	0.4666666666666667	high
merged_c1	6mA	chr16	1311359	16	0.5162353515625	0.2481245517730713	0.4981210212117847	0.5	high
merged_c1	6mA	chr16	24669645	13	0.4399038461538461	0.2481035574888571	0.4980999472885509	0.4615384615384615	high
merged_c1	6mA	chr16	53283590	16	0.4991455078125	0.248076868057251	0.4980731553268566	0.5	high
merged_c1	6mA	chr16	88383006	15	0.4877604166666666	0.2480498540969122	0.498046036122076	0.4666666666666667	high
merged_c1	6mA	chr16	28865526	17	0.4040670955882353	0.2480186855091768	0.4980147442688588	0.4117647058823529	high
merged_c1	6mA	chr16	8863689	15	0.3927083333333333	0.2479784647623698	0.4979743615512447	0.4	high
merged_c1	6mA	chr16	16309712	22	0.4905894886363636	0.2479620929404254	0.4979579228613854	0.5	high
merged_c1	6mA	chr16	2156478	14	0.5751953125	0.2479581099290114	0.4979539234999674	0.5714285714285714	high
merged_c1	6mA	chr16	48378678	10	0.3947265625	0.2479523128933377	0.4979481026104404	0.4	high
merged_c1	6mA	chr16	25031925	16	0.434814453125	0.2479130427042643	0.4979086690390762	0.4375	high
merged_c1	6mA	chr16	67521571	15	0.6044270833333333	0.2479078383672805	0.4979034428152516	0.6	high
merged_c1	6mA	chr16	1152782	10	0.50234375	0.2478839450412326	0.4978794483017276	0.5	high
merged_c1	6mA	chr16	76371	18	0.4301215277777778	0.2478779312831903	0.4978734088934559	0.4444444444444444	high
merged_c1	6mA	chr16	81095499	22	0.5135830965909091	0.247871935625613	0.4978673875899214	0.5	high
merged_c1	6mA	chr16	53504787	12	0.4736328125	0.2478010004216974	0.4977961434379513	0.5	high
merged_c1	6mA	chr16	67524415	12	0.4091796875	0.2477926774458451	0.4977877835441978	0.4166666666666667	high
merged_c1	6mA	chr16	50749110	12	0.5086263020833334	0.2477822448268081	0.4977773044513059	0.5	high
merged_c1	6mA	chr16	72095567	13	0.5154747596153846	0.2477820469782903	0.4977771057193071	0.5384615384615384	high
merged_c1	6mA	chr16	20741888	13	0.4848257211538461	0.247779308221279	0.4977743547243862	0.4615384615384615	high
merged_c1	6mA	chr16	85390878	12	0.443359375	0.2477673617276278	0.4977623546710095	0.4166666666666667	high
merged_c1	6mA	chr16	58682595	16	0.373291015625	0.2477299372355143	0.4977247605208267	0.375	high
merged_c1	6mA	chr16	10930584	11	0.3586647727272727	0.2477152044122869	0.4977099601296793	0.3636363636363636	high
merged_c1	6mA	chr16	88562029	14	0.546875	0.2477064866286057	0.4977012021570832	0.5714285714285714	high
merged_c1	6mA	chr16	30096411	15	0.5354166666666667	0.2476822262718564	0.4976768291490537	0.5333333333333333	high
merged_c1	6mA	chr16	9365292	14	0.44140625	0.2476571890024038	0.4976516743691352	0.4285714285714285	high
merged_c1	6mA	chr16	31180742	11	0.5053267045454546	0.2475571372292258	0.4975511403154713	0.5454545454545454	high
merged_c1	6mA	chr16	53099605	12	0.5008138020833334	0.2475131352742512	0.4975069198254948	0.5	high
merged_c1	6mA	chr16	1772696	14	0.5044642857142857	0.2475001576182606	0.4974938769655971	0.5	high
merged_c1	6mA	chr16	15996664	12	0.4602864583333333	0.2474936282995975	0.4974873147122422	0.5	high
merged_c1	6mA	chr16	32865465	10	0.4119140625	0.2474784427218967	0.4974720522018264	0.4	high
merged_c1	6mA	chr16	26758	13	0.3897235576923077	0.247473154312525	0.4974667368905433	0.3846153846153846	high
merged_c1	6mA	chr16	2223322	14	0.5817522321428571	0.2474605015345982	0.4974540195179834	0.5714285714285714	high
merged_c1	6mA	chr16	67030918	16	0.467529296875	0.2474512100219726	0.4974446803635281	0.5	high
merged_c1	6mA	chr16	8868541	18	0.4556206597222222	0.2474503485985051	0.4974438145142676	0.4444444444444444	high
merged_c1	6mA	chr16	33547403	10	0.383984375	0.2474231296115451	0.4974164549062939	0.4	high
merged_c1	6mA	chr16	88685649	11	0.4644886363636363	0.2474218888716264	0.4974152077204982	0.4545454545454545	high
merged_c1	6mA	chr16	18926815	14	0.4347098214285714	0.2473764943552541	0.4973695752207347	0.4285714285714285	high
merged_c1	6mA	chr16	89192879	15	0.5497395833333333	0.247373780750093	0.4973668472567236	0.5333333333333333	high
merged_c1	6mA	chr16	48117604	13	0.3957331730769231	0.2473694727971003	0.4973625164777703	0.3846153846153846	high
merged_c1	6mA	chr16	30658641	11	0.5550426136363636	0.2473661942915483	0.4973592205755798	0.5454545454545454	high
merged_c1	6mA	chr16	2686999	15	0.4040364583333333	0.247350347609747	0.4973432894990612	0.4	high
merged_c1	6mA	chr16	19713731	11	0.3583096590909091	0.2473360928622159	0.4973289583989815	0.3636363636363636	high
merged_c1	6mA	chr16	30096228	11	0.626953125	0.2473342895507812	0.4973271453990635	0.6363636363636364	high
merged_c1	6mA	chr16	85515091	13	0.55078125	0.2473080952962239	0.4973008096677744	0.5384615384615384	high
merged_c1	6mA	chr16	81233940	13	0.3775540865384615	0.2472657423753005	0.4972582250453988	0.3846153846153846	high
merged_c1	6mA	chr16	21518970	18	0.4876302083333333	0.2472605985753676	0.4972530528567598	0.5	high
merged_c1	6mA	chr16	51408490	14	0.4275948660714285	0.2472554510766333	0.4972478768950485	0.4285714285714285	high
merged_c1	6mA	chr16	68024858	12	0.4088541666666667	0.2472453261866714	0.4972376958625235	0.4166666666666667	high
merged_c1	6mA	chr16	30334162	11	0.3583096590909091	0.2472140225497159	0.4972062173280981	0.3636363636363636	high
merged_c1	6mA	chr16	87278778	12	0.48193359375	0.2471938566728071	0.4971859377263271	0.5	high
merged_c1	6mA	chr16	57418931	16	0.42822265625	0.2471270243326823	0.4971187225730714	0.4375	high
merged_c1	6mA	chr16	14486826	18	0.5219184027777778	0.2471167869817197	0.4971084257802514	0.5	high
merged_c1	6mA	chr16	12037226	19	0.4228001644736842	0.247113701892875	0.4971053227364148	0.4210526315789473	high
merged_c1	6mA	chr16	70386152	13	0.3894230769230769	0.2470935430282201	0.4970850460718167	0.3846153846153846	high
merged_c1	6mA	chr16	14310716	14	0.4747488839285714	0.2470805618789169	0.4970719886283243	0.5	high
merged_c1	6mA	chr16	67807194	12	0.423828125	0.2470606023615056	0.4970519111335411	0.4166666666666667	high
merged_c1	6mA	chr16	4347969	10	0.4615234375	0.2470584869384765	0.497049783159068	0.5	high
merged_c1	6mA	chr16	81253005	13	0.3922776442307692	0.2470263456686948	0.4970174500645776	0.3846153846153846	high
merged_c1	6mA	chr16	22436700	19	0.4750205592105263	0.2470006217733461	0.4969915711290747	0.4736842105263157	high
merged_c1	6mA	chr16	89171172	13	0.4408052884615384	0.2469891768235426	0.4969800567664085	0.4615384615384615	high
merged_c1	6mA	chr16	1723817	12	0.4134114583333333	0.2469554091944839	0.4969460827841224	0.4166666666666667	high
merged_c1	6mA	chr16	9365524	15	0.5966145833333333	0.2468789600190662	0.4968691578464759	0.6	high
merged_c1	6mA	chr16	85821501	18	0.4584418402777778	0.2468705146141301	0.4968606591531776	0.4444444444444444	high
merged_c1	6mA	chr16	88533153	11	0.3680752840909091	0.2468394192782315	0.4968293663605559	0.3636363636363636	high
merged_c1	6mA	chr16	31159910	13	0.4562800480769231	0.2468354151799128	0.4968253366927987	0.4615384615384615	high
merged_c1	6mA	chr16	67937113	20	0.40146484375	0.2468070883499948	0.4967968280393856	0.4	high
merged_c1	6mA	chr16	69113427	13	0.4402043269230769	0.2467921819442357	0.496781825295809	0.4615384615384615	high
merged_c1	6mA	chr16	8797620	15	0.4811197916666667	0.2467845735095796	0.4967741675143542	0.4666666666666667	high
merged_c1	6mA	chr16	70523370	18	0.4539930555555556	0.246761197358175	0.4967506390113404	0.4444444444444444	high
merged_c1	6mA	chr16	275814	11	0.3579545454545454	0.2467552878639915	0.4967446908261743	0.3636363636363636	high
merged_c1	6mA	chr16	1213246	11	0.3579545454545454	0.2467552878639915	0.4967446908261743	0.3636363636363636	high
merged_c1	6mA	chr16	84618454	17	0.4222196691176471	0.2467442680807674	0.4967335987033366	0.4117647058823529	high
merged_c1	6mA	chr16	5604478	13	0.4399038461538461	0.2467429821307842	0.4967323042955675	0.4615384615384615	high
merged_c1	6mA	chr16	30353318	13	0.3882211538461538	0.2467226370787009	0.4967118249837635	0.3846153846153846	high
merged_c1	6mA	chr16	55944442	19	0.4638157894736842	0.2466686538785521	0.4966574814482836	0.4736842105263157	high
merged_c1	6mA	chr16	68740475	11	0.5415482954545454	0.2466423728249289	0.4966310228176739	0.5454545454545454	high
merged_c1	6mA	chr16	4802808	10	0.4203125	0.2466293334960937	0.4966178948609219	0.4	high
merged_c1	6mA	chr16	73048681	15	0.5442708333333334	0.2466254461379278	0.4966139810133498	0.5333333333333333	high
merged_c1	6mA	chr16	67161115	12	0.5787760416666666	0.246623183741714	0.4966117031864171	0.5833333333333334	high
merged_c1	6mA	chr16	54423126	11	0.365234375	0.2465980529785156	0.496586400315711	0.3636363636363636	high
merged_c1	6mA	chr16	14303451	14	0.5082310267857143	0.2465586609892792	0.4965467359567267	0.5	high
merged_c1	6mA	chr16	2156472	14	0.4849330357142857	0.2465535258198832	0.496541565047563	0.5	high
merged_c1	6mA	chr16	22354361	15	0.397265625	0.2465105329241071	0.4964982708168349	0.4	high
merged_c1	6mA	chr16	30704220	10	0.383984375	0.2465076022677951	0.4964953194822637	0.4	high
merged_c1	6mA	chr16	67030378	15	0.4557291666666667	0.2465071905226934	0.4964949048305465	0.4666666666666667	high
merged_c1	6mA	chr16	19086580	12	0.4993489583333333	0.2464816931522253	0.4964692267927846	0.5	high
merged_c1	6mA	chr16	33195150	16	0.5372314453125	0.2464627424875895	0.4964501409885886	0.5625	high
merged_c1	6mA	chr16	70522800	18	0.5013020833333334	0.2464514339671415	0.4964387514760925	0.5	high
merged_c1	6mA	chr16	89918045	13	0.5010516826923077	0.2464431860508062	0.4964304443230756	0.5384615384615384	high
merged_c1	6mA	chr16	2526950	10	0.41875	0.2464109632703993	0.4963979887856107	0.4	high
merged_c1	6mA	chr16	8962926	17	0.4227941176470588	0.2463298404917997	0.4963162706297263	0.4117647058823529	high
merged_c1	6mA	chr16	30923206	18	0.4294704861111111	0.2462947571199703	0.4962809256056194	0.4444444444444444	high
merged_c1	6mA	chr16	8660668	14	0.3564453125	0.24628785940317	0.4962739761494351	0.3571428571428571	high
merged_c1	6mA	chr16	12896683	12	0.4290364583333333	0.2462701508493134	0.4962561343190766	0.4166666666666667	high
merged_c1	6mA	chr16	30805542	12	0.5013020833333334	0.2462639086174242	0.4962498449545593	0.5	high
merged_c1	6mA	chr16	397388	18	0.5044487847222222	0.2462547775966669	0.4962406448454891	0.5	high
merged_c1	6mA	chr16	31378332	11	0.3712713068181818	0.2462512623180043	0.4962371029235967	0.3636363636363636	high
merged_c1	6mA	chr16	84738442	15	0.4720052083333333	0.2462287176223028	0.4962143867546595	0.4666666666666667	high
merged_c1	6mA	chr16	46688581	17	0.4173943014705882	0.2462099860696231	0.4961955119402262	0.4117647058823529	high
merged_c1	6mA	chr16	53111266	15	0.4154947916666666	0.2461893717447916	0.4961747391240224	0.4	high
merged_c1	6mA	chr16	77584654	22	0.4123757102272727	0.2461857733788428	0.4961711130032086	0.4090909090909091	high
merged_c1	6mA	chr16	30018823	16	0.42822265625	0.2461830139160156	0.4961683322381786	0.4375	high
merged_c1	6mA	chr16	19710428	11	0.3680752840909091	0.2461314114657315	0.4961163285618923	0.3636363636363636	high
merged_c1	6mA	chr16	1494489	15	0.5497395833333333	0.2461290995279948	0.4961139985204961	0.5333333333333333	high
merged_c1	6mA	chr16	88783812	13	0.3939302884615384	0.2461270552415114	0.4961119382170836	0.3846153846153846	high
merged_c1	6mA	chr16	75305598	11	0.5138494318181818	0.2460681568492542	0.4960525746826179	0.5454545454545454	high
merged_c1	6mA	chr16	31096431	17	0.4138327205882353	0.2460441028370577	0.4960283286638553	0.4117647058823529	high
merged_c1	6mA	chr16	1772956	13	0.5473257211538461	0.246042985182542	0.4960272020590626	0.5384615384615384	high
merged_c1	6mA	chr16	10941847	12	0.5758463541666666	0.2460325992468631	0.4960167328295116	0.5833333333333334	high
merged_c1	6mA	chr16	66961097	12	0.4690755208333333	0.246029131340258	0.4960132370615305	0.5	high
merged_c1	6mA	chr16	84085005	16	0.5582275390625	0.2459753513336181	0.49595902182904	0.5625	high
merged_c1	6mA	chr16	617101	14	0.3561662946428571	0.2459033714545952	0.4958864501623282	0.3571428571428571	high
merged_c1	6mA	chr16	49184255	14	0.3561662946428571	0.2459033714545952	0.4958864501623282	0.3571428571428571	high
merged_c1	6mA	chr16	85504828	12	0.40087890625	0.2458670356056907	0.4958498115414492	0.4166666666666667	high
merged_c1	6mA	chr16	19284391	21	0.4356398809523809	0.2458650498163132	0.4958478091272696	0.4285714285714285	high
merged_c1	6mA	chr16	370644	11	0.5580610795454546	0.2458641745827414	0.4958469265637747	0.5454545454545454	high
merged_c1	6mA	chr16	81451849	25	0.487421875	0.2458521779378255	0.4958348292907886	0.48	high
merged_c1	6mA	chr16	56383057	10	0.4642578125	0.2458360883924696	0.4958186043226591	0.5	high
merged_c1	6mA	chr16	15967345	17	0.4761029411764705	0.2457659384783576	0.495747857764769	0.4705882352941176	high
merged_c1	6mA	chr16	2155453	13	0.5988581730769231	0.2457170730982071	0.4956985708050883	0.6153846153846154	high
merged_c1	6mA	chr16	561578	18	0.3912760416666667	0.2457127290613511	0.4956941890534436	0.3888888888888889	high
merged_c1	6mA	chr16	21599497	17	0.4601332720588235	0.245709924136891	0.4956913597561401	0.4705882352941176	high
merged_c1	6mA	chr16	1057570	10	0.5033203125	0.2456945207383897	0.4956758222249596	0.5	high
merged_c1	6mA	chr16	28292743	13	0.3916766826923077	0.2456751603346604	0.4956562925401638	0.3846153846153846	high
merged_c1	6mA	chr16	2091312	16	0.4423828125	0.2456634521484375	0.4956444816079742	0.4375	high
merged_c1	6mA	chr16	49856310	22	0.4987571022727273	0.2456601625913149	0.4956411631324772	0.5	high
merged_c1	6mA	chr16	10514751	18	0.5655381944444444	0.2456468569686989	0.4956277403139366	0.5555555555555556	high
merged_c1	6mA	chr16	85403864	10	0.418359375	0.2456417507595486	0.4956225890327726	0.4	high
merged_c1	6mA	chr16	24986920	22	0.4611150568181818	0.2456294138194162	0.4956101429747138	0.4545454545454545	high
merged_c1	6mA	chr16	14363855	14	0.4418247767857143	0.2456178979559259	0.4955985249735172	0.4285714285714285	high
merged_c1	6mA	chr16	32278740	10	0.4111328125	0.245584487915039	0.4955648170673933	0.4	high
merged_c1	6mA	chr16	10244562	14	0.4259207589285714	0.2455570304786765	0.4955371131193672	0.4285714285714285	high
merged_c1	6mA	chr16	86073027	17	0.5368795955882353	0.2455534374012666	0.4955334876688624	0.5294117647058824	high
merged_c1	6mA	chr16	4734917	12	0.5183919270833334	0.2455503001357569	0.4955303221153646	0.5	high
merged_c1	6mA	chr16	81315854	13	0.4466646634615384	0.2455345055995843	0.4955143848563675	0.4615384615384615	high
merged_c1	6mA	chr16	20742086	14	0.3558872767857143	0.2455210633330292	0.4955008207188251	0.3571428571428571	high
merged_c1	6mA	chr16	75245192	14	0.3558872767857143	0.2455210633330292	0.4955008207188251	0.3571428571428571	high
merged_c1	6mA	chr16	15591020	15	0.486328125	0.2454686846051897	0.4954479635695253	0.4666666666666667	high
merged_c1	6mA	chr16	31874522	19	0.4748149671052631	0.245428252638432	0.4954071584448816	0.4736842105263157	high
merged_c1	6mA	chr16	2516550	11	0.3751775568181818	0.2454211841930043	0.495400024417646	0.3636363636363636	high
merged_c1	6mA	chr16	90034512	22	0.4080255681818182	0.2453961723294609	0.4953747796663258	0.4090909090909091	high
merged_c1	6mA	chr16	58390921	12	0.4415690104166667	0.2453762112241802	0.4953546317782648	0.4166666666666667	high
merged_c1	6mA	chr16	2689721	16	0.4215087890625	0.2453751722971598	0.4953535831072183	0.4375	high
merged_c1	6mA	chr16	88534523	10	0.52578125	0.2453653971354166	0.4953437161561824	0.5	high
merged_c1	6mA	chr16	15682346	14	0.4880022321428571	0.2453495067554515	0.4953276761452479	0.5	high
merged_c1	6mA	chr16	63617878	13	0.3760516826923077	0.2453439174554287	0.4953220340903771	0.3846153846153846	high
merged_c1	6mA	chr16	58686411	11	0.4928977272727273	0.245317285711115	0.4952951500985196	0.4545454545454545	high
merged_c1	6mA	chr16	81334622	11	0.3705610795454545	0.2452805259011009	0.4952580397137444	0.3636363636363636	high
merged_c1	6mA	chr16	1735288	14	0.4416852678571428	0.2452790815751631	0.4952565815566342	0.4285714285714285	high
merged_c1	6mA	chr16	89193268	13	0.4604867788461538	0.245276866815029	0.4952543455791469	0.4615384615384615	high
merged_c1	6mA	chr16	11757665	12	0.4401041666666667	0.2452727809096827	0.4952502205044262	0.4166666666666667	high
merged_c1	6mA	chr16	53111275	15	0.4057291666666666	0.2452280680338541	0.4952050767448312	0.4	high
merged_c1	6mA	chr16	82016063	17	0.4317555147058823	0.2452270844403435	0.4952040836264817	0.4117647058823529	high
merged_c1	6mA	chr16	87861010	21	0.4359188988095238	0.2452249981108166	0.4952019770869423	0.4285714285714285	high
merged_c1	6mA	chr16	58684408	14	0.4211774553571428	0.2451914902571793	0.4951681434191615	0.4285714285714285	high
merged_c1	6mA	chr16	58001453	12	0.5388997395833334	0.2451833956169359	0.495159969723862	0.5833333333333334	high
merged_c1	6mA	chr16	1492882	11	0.3684303977272727	0.2451814824884587	0.4951580378913976	0.3636363636363636	high
merged_c1	6mA	chr16	50430375	12	0.4261067708333333	0.2451718648274739	0.4951483260877228	0.4166666666666667	high
merged_c1	6mA	chr16	88432246	15	0.489453125	0.2451595851353236	0.4951359259186548	0.4666666666666667	high
merged_c1	6mA	chr16	4360860	15	0.460546875	0.2451587132045201	0.4951350454214689	0.4666666666666667	high
merged_c1	6mA	chr16	1923634	11	0.3719815340909091	0.245139590176669	0.4951157341235168	0.3636363636363636	high
merged_c1	6mA	chr16	76416	19	0.4300986842105263	0.2451191283108895	0.495095069972313	0.4210526315789473	high
merged_c1	6mA	chr16	15997165	11	0.427734375	0.2451026916503906	0.4950784701947668	0.4545454545454545	high
merged_c1	6mA	chr16	28800221	16	0.43212890625	0.2450884501139323	0.4950640868755602	0.4375	high
merged_c1	6mA	chr16	56742847	12	0.4168294270833333	0.2450446793527314	0.4950198777349566	0.4166666666666667	high
merged_c1	6mA	chr16	709844	15	0.4826822916666666	0.2450337364560081	0.4950088246243779	0.4666666666666667	high
merged_c1	6mA	chr16	2905339	18	0.6119791666666666	0.2450319177964154	0.4950069876238268	0.6111111111111112	high
merged_c1	6mA	chr16	9365451	15	0.466015625	0.2450178963797433	0.4949928245739965	0.4666666666666667	high
merged_c1	6mA	chr16	2756893	15	0.4088541666666667	0.2450074695405506	0.4949822921484673	0.4	high
merged_c1	6mA	chr16	188316	13	0.0	0.0	0.0	0.0	low
merged_c1	6mA	chr16	188353	17	0.0	0.0	0.0	0.0	low
merged_c1	6mA	chr16	188354	19	0.0	0.0	0.0	0.0	low
merged_c1	6mA	chr16	188356	20	0.0	0.0	0.0	0.0	low
merged_c1	6mA	chr16	188357	20	0.0	0.0	0.0	0.0	low
merged_c1	6mA	chr16	297481	14	0.0	0.0	0.0	0.0	low
merged_c1	6mA	chr16	28155	11	0.0	0.0	0.0	0.0	low
merged_c1	6mA	chr16	28174	10	0.0	0.0	0.0	0.0	low
merged_c1	6mA	chr16	28184	14	0.0	0.0	0.0	0.0	low
merged_c1	6mA	chr16	188195	19	0.0	0.0	0.0	0.0	low
merged_c1	6mA	chr16	188196	19	0.0	0.0	0.0	0.0	low
merged_c1	6mA	chr16	188352	11	0.0	0.0	0.0	0.0	low
merged_c1	6mA	chr16	385795	16	0.0	0.0	0.0	0.0	low
merged_c1	6mA	chr16	385796	16	0.0	0.0	0.0	0.0	low
merged_c1	6mA	chr16	28367	13	0.0	0.0	0.0	0.0	low
merged_c1	6mA	chr16	28370	13	0.0	0.0	0.0	0.0	low
merged_c1	6mA	chr16	256564	15	0.0	0.0	0.0	0.0	low
merged_c1	6mA	chr16	412235	12	0.0	0.0	0.0	0.0	low
merged_c1	6mA	chr16	412236	12	0.0	0.0	0.0	0.0	low
merged_c1	6mA	chr16	412238	11	0.0	0.0	0.0	0.0	low
merged_c1	6mA	chr16	412241	11	0.0	0.0	0.0	0.0	low
merged_c1	6mA	chr16	310386	18	0.0	0.0	0.0	0.0	low
merged_c1	6mA	chr16	310397	18	0.0	0.0	0.0	0.0	low
merged_c1	6mA	chr16	310409	19	0.0	0.0	0.0	0.0	low
merged_c1	6mA	chr16	310410	19	0.0	0.0	0.0	0.0	low
merged_c1	6mA	chr16	310411	19	0.0	0.0	0.0	0.0	low
merged_c1	6mA	chr16	310412	19	0.0	0.0	0.0	0.0	low
merged_c1	6mA	chr16	310413	19	0.0	0.0	0.0	0.0	low
merged_c1	6mA	chr16	310415	16	0.0	0.0	0.0	0.0	low
merged_c1	6mA	chr16	297460	12	0.0	0.0	0.0	0.0	low
merged_c1	6mA	chr16	297468	13	0.0	0.0	0.0	0.0	low
merged_c1	6mA	chr16	412079	11	0.0	0.0	0.0	0.0	low
merged_c1	6mA	chr16	310389	17	0.0	0.0	0.0	0.0	low
merged_c1	6mA	chr16	310395	18	0.0	0.0	0.0	0.0	low
merged_c1	6mA	chr16	310396	18	0.0	0.0	0.0	0.0	low
merged_c1	6mA	chr16	188358	20	0.0	0.0	0.0	0.0	low
merged_c1	6mA	chr16	188359	20	0.0	0.0	0.0	0.0	low
merged_c1	6mA	chr16	188360	20	0.0	0.0	0.0	0.0	low
merged_c1	6mA	chr16	188361	20	0.0	0.0	0.0	0.0	low
merged_c1	6mA	chr16	28135	10	0.0	0.0	0.0	0.0	low
merged_c1	6mA	chr16	28139	11	0.0	0.0	0.0	0.0	low
merged_c1	6mA	chr16	28226	14	0.0	0.0	0.0	0.0	low
merged_c1	6mA	chr16	417571	15	0.0	0.0	0.0	0.0	low
